indicator,iso3,country,year,value
GB.XPD.RSDV.GD.ZS,MYS,Malaysia,2015,1.27945
GB.XPD.RSDV.GD.ZS,MLI,Mali,2023,0.14743
GB.XPD.RSDV.GD.ZS,MLI,Mali,2021,0.14596
GB.XPD.RSDV.GD.ZS,MLI,Mali,2019,0.13306
GB.XPD.RSDV.GD.ZS,MLI,Mali,2017,0.24505
GB.XPD.RSDV.GD.ZS,MLI,Mali,2015,0.26458
GB.XPD.RSDV.GD.ZS,MLT,Malta,2023,0.64792
GB.XPD.RSDV.GD.ZS,MLT,Malta,2022,0.5745
GB.XPD.RSDV.GD.ZS,MLT,Malta,2021,0.59682
GB.XPD.RSDV.GD.ZS,MLT,Malta,2020,0.60002
GB.XPD.RSDV.GD.ZS,MLT,Malta,2019,0.54851
GB.XPD.RSDV.GD.ZS,MLT,Malta,2018,0.54557
GB.XPD.RSDV.GD.ZS,MLT,Malta,2017,0.52592
GB.XPD.RSDV.GD.ZS,MLT,Malta,2016,0.54032
GB.XPD.RSDV.GD.ZS,MLT,Malta,2015,0.69942
GB.XPD.RSDV.GD.ZS,MRT,Mauritania,2018,0.01019
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2024,0.26181
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2023,0.23892
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2022,0.30879
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2021,0.36784
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2020,0.40299
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2019,0.35699
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2018,0.33387
GB.XPD.RSDV.GD.ZS,MUS,Mauritius,2017,0.35423
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2024,0.25372
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2023,0.26746
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2022,0.25727
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2021,0.27305
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2020,0.29185
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2019,0.27629
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2018,0.29816
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2017,0.31955
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2016,0.37601
GB.XPD.RSDV.GD.ZS,MEX,Mexico,2015,0.41477
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2024,0.21589
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2023,0.22111
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2022,0.22959
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2021,0.23154
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2020,0.23511
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2019,0.24145
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2018,0.25626
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2017,0.25789
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2016,0.28005
GB.XPD.RSDV.GD.ZS,MDA,Moldova,2015,0.30735
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2022,0.08365
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2021,0.10008
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2020,0.13301
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2019,0.0927
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2018,0.10161
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2017,0.1342
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2016,0.18346
GB.XPD.RSDV.GD.ZS,MNG,Mongolia,2015,0.1564
GB.XPD.RSDV.GD.ZS,MNE,Montenegro,2019,0.36328
GB.XPD.RSDV.GD.ZS,MNE,Montenegro,2018,0.50374
GB.XPD.RSDV.GD.ZS,MNE,Montenegro,2017,0.34898
GB.XPD.RSDV.GD.ZS,MNE,Montenegro,2016,0.32454
GB.XPD.RSDV.GD.ZS,MNE,Montenegro,2015,0.374
GB.XPD.RSDV.GD.ZS,MOZ,Mozambique,2015,0.30814
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2023,0.02307
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2022,0.03519
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2021,0.12402
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2020,0.15568
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2019,0.08341
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2018,0.05881
GB.XPD.RSDV.GD.ZS,MMR,Myanmar,2017,0.03218
GB.XPD.RSDV.GD.ZS,NAM,Namibia,2022,0.64636
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2023,2.26719
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2022,2.17529
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2021,2.21542
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2020,2.26514
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2019,2.14036
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2018,2.1027
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2017,2.14167
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2016,2.11546
GB.XPD.RSDV.GD.ZS,NLD,Netherlands,2015,2.11792
GB.XPD.RSDV.GD.ZS,NZL,New Zealand,2023,1.54848
GB.XPD.RSDV.GD.ZS,NZL,New Zealand,2021,1.48604
GB.XPD.RSDV.GD.ZS,NZL,New Zealand,2019,1.4642
GB.XPD.RSDV.GD.ZS,NZL,New Zealand,2017,1.34788
GB.XPD.RSDV.GD.ZS,NZL,New Zealand,2015,1.22707
GB.XPD.RSDV.GD.ZS,NIC,Nicaragua,2015,0.10742
GB.XPD.RSDV.GD.ZS,NGA,Nigeria,2019,0.28444
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2024,0.37363
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2023,0.3699
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2022,0.37372
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2021,0.37252
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2020,0.37264
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2019,0.36783
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2018,0.36367
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2017,0.35439
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2016,0.43585
GB.XPD.RSDV.GD.ZS,MKD,North Macedonia,2015,0.44412
GB.XPD.RSDV.GD.ZS,NOR,Norway,2023,1.85142
GB.XPD.RSDV.GD.ZS,NOR,Norway,2022,1.55081
GB.XPD.RSDV.GD.ZS,NOR,Norway,2021,1.88764
GB.XPD.RSDV.GD.ZS,NOR,Norway,2020,2.24436
GB.XPD.RSDV.GD.ZS,NOR,Norway,2019,2.13599
GB.XPD.RSDV.GD.ZS,NOR,Norway,2018,2.03482
GB.XPD.RSDV.GD.ZS,NOR,Norway,2017,2.08168
GB.XPD.RSDV.GD.ZS,NOR,Norway,2016,2.03286
GB.XPD.RSDV.GD.ZS,NOR,Norway,2015,1.92351
GB.XPD.RSDV.GD.ZS,OMN,Oman,2024,0.38979
GB.XPD.RSDV.GD.ZS,OMN,Oman,2023,0.37526
GB.XPD.RSDV.GD.ZS,OMN,Oman,2022,0.28711
GB.XPD.RSDV.GD.ZS,OMN,Oman,2021,0.29266
GB.XPD.RSDV.GD.ZS,OMN,Oman,2020,0.31599
GB.XPD.RSDV.GD.ZS,OMN,Oman,2019,0.27255
GB.XPD.RSDV.GD.ZS,OMN,Oman,2018,0.19031
GB.XPD.RSDV.GD.ZS,OMN,Oman,2017,0.19925
GB.XPD.RSDV.GD.ZS,OMN,Oman,2016,0.22691
GB.XPD.RSDV.GD.ZS,OMN,Oman,2015,0.21866
GB.XPD.RSDV.GD.ZS,PAK,Pakistan,2023,0.16399
GB.XPD.RSDV.GD.ZS,PAK,Pakistan,2021,0.16431
GB.XPD.RSDV.GD.ZS,PAK,Pakistan,2019,0.17475
GB.XPD.RSDV.GD.ZS,PAK,Pakistan,2017,0.21214
GB.XPD.RSDV.GD.ZS,PAK,Pakistan,2015,0.22193
GB.XPD.RSDV.GD.ZS,PAN,Panama,2024,0.19708
GB.XPD.RSDV.GD.ZS,PAN,Panama,2023,0.15803
GB.XPD.RSDV.GD.ZS,PAN,Panama,2022,0.18302
GB.XPD.RSDV.GD.ZS,PAN,Panama,2021,0.17691
GB.XPD.RSDV.GD.ZS,PAN,Panama,2020,0.23246
GB.XPD.RSDV.GD.ZS,PAN,Panama,2019,0.13613
GB.XPD.RSDV.GD.ZS,PAN,Panama,2018,0.13355
GB.XPD.RSDV.GD.ZS,PAN,Panama,2017,0.13083
GB.XPD.RSDV.GD.ZS,PAN,Panama,2016,0.12829
GB.XPD.RSDV.GD.ZS,PAN,Panama,2015,0.10422
GB.XPD.RSDV.GD.ZS,PNG,Papua New Guinea,2016,0.03158
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2023,0.14117
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2022,0.11944
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2021,0.14398
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2020,0.15697
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2019,0.13751
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2018,0.14684
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2017,0.14888
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2016,0.11676
GB.XPD.RSDV.GD.ZS,PRY,Paraguay,2015,0.09674
GB.XPD.RSDV.GD.ZS,PER,Peru,2023,0.17611
GB.XPD.RSDV.GD.ZS,PER,Peru,2022,0.16206
GB.XPD.RSDV.GD.ZS,PER,Peru,2021,0.13754
GB.XPD.RSDV.GD.ZS,PER,Peru,2020,0.17229
GB.XPD.RSDV.GD.ZS,PER,Peru,2019,0.15696
GB.XPD.RSDV.GD.ZS,PER,Peru,2018,0.12683
GB.XPD.RSDV.GD.ZS,PER,Peru,2017,0.12085
GB.XPD.RSDV.GD.ZS,PER,Peru,2016,0.12008
GB.XPD.RSDV.GD.ZS,PER,Peru,2015,0.11702
GB.XPD.RSDV.GD.ZS,PHL,Philippines,2020,0.27625
GB.XPD.RSDV.GD.ZS,PHL,Philippines,2019,0.25926
GB.XPD.RSDV.GD.ZS,PHL,Philippines,2018,0.32222
GB.XPD.RSDV.GD.ZS,PHL,Philippines,2015,0.15683
GB.XPD.RSDV.GD.ZS,POL,Poland,2023,1.55525
GB.XPD.RSDV.GD.ZS,POL,Poland,2022,1.44162
GB.XPD.RSDV.GD.ZS,POL,Poland,2021,1.41558
GB.XPD.RSDV.GD.ZS,POL,Poland,2020,1.37128
GB.XPD.RSDV.GD.ZS,POL,Poland,2019,1.3088
GB.XPD.RSDV.GD.ZS,POL,Poland,2018,1.19426
GB.XPD.RSDV.GD.ZS,POL,Poland,2017,1.03055
GB.XPD.RSDV.GD.ZS,POL,Poland,2016,0.9616
GB.XPD.RSDV.GD.ZS,POL,Poland,2015,0.99807
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2023,1.69491
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2022,1.69051
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2021,1.66711
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2020,1.60979
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2019,1.39487
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2018,1.35078
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2017,1.32224
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2016,1.2815
GB.XPD.RSDV.GD.ZS,PRT,Portugal,2015,1.24552
GB.XPD.RSDV.GD.ZS,PRI,Puerto Rico (US),2015,0.42882
GB.XPD.RSDV.GD.ZS,QAT,Qatar,2021,0.68058
GB.XPD.RSDV.GD.ZS,QAT,Qatar,2018,0.53129
GB.XPD.RSDV.GD.ZS,QAT,Qatar,2015,0.51883
GB.XPD.RSDV.GD.ZS,ROU,Romania,2023,0.51656
GB.XPD.RSDV.GD.ZS,ROU,Romania,2022,0.46274
GB.XPD.RSDV.GD.ZS,ROU,Romania,2021,0.47108
GB.XPD.RSDV.GD.ZS,ROU,Romania,2020,0.46414
GB.XPD.RSDV.GD.ZS,ROU,Romania,2019,0.47491
GB.XPD.RSDV.GD.ZS,ROU,Romania,2018,0.49698
GB.XPD.RSDV.GD.ZS,ROU,Romania,2017,0.50693
GB.XPD.RSDV.GD.ZS,ROU,Romania,2016,0.48863
GB.XPD.RSDV.GD.ZS,ROU,Romania,2015,0.48796
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2024,0.93706
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2023,0.93518
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2022,0.91494
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2021,0.96602
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2020,1.09099
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2019,1.03531
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2018,0.99001
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2017,1.10967
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2016,1.10238
GB.XPD.RSDV.GD.ZS,RUS,Russian Federation,2015,1.10085
GB.XPD.RSDV.GD.ZS,RWA,Rwanda,2023,0.78149
GB.XPD.RSDV.GD.ZS,RWA,Rwanda,2019,0.75853
GB.XPD.RSDV.GD.ZS,RWA,Rwanda,2016,0.64945
GB.XPD.RSDV.GD.ZS,SAU,Saudi Arabia,2024,0.63522
GB.XPD.RSDV.GD.ZS,SAU,Saudi Arabia,2023,0.49487
GB.XPD.RSDV.GD.ZS,SAU,Saudi Arabia,2022,0.41439
GB.XPD.RSDV.GD.ZS,SAU,Saudi Arabia,2021,0.39379
GB.XPD.RSDV.GD.ZS,SAU,Saudi Arabia,2020,0.47618
GB.XPD.RSDV.GD.ZS,SEN,Senegal,2015,0.5772
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2024,0.93978
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2023,0.87816
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2022,0.91938
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2021,0.94784
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2020,0.86478
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2019,0.84798
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2018,0.88154
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2017,0.83834
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2016,0.80779
GB.XPD.RSDV.GD.ZS,SRB,Serbia,2015,0.77867
GB.XPD.RSDV.GD.ZS,SYC,Seychelles,2016,0.2017
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2022,1.80821
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2021,1.93761
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2020,2.15983
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2019,1.88845
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2018,1.80836
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2017,1.89683
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2016,2.06892
GB.XPD.RSDV.GD.ZS,SGP,Singapore,2015,2.17445
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2023,1.03359
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2022,0.97686
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2021,0.90093
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2020,0.88944
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2019,0.82138
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2018,0.83184
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2017,0.88153
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2016,0.78513
GB.XPD.RSDV.GD.ZS,SVK,Slovak Republic,2015,1.15366
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2023,2.13385
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2022,2.1
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2021,2.13847
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2020,2.15559
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2019,2.05725
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2018,1.96365
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2017,1.88219
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2016,2.02922
GB.XPD.RSDV.GD.ZS,SVN,Slovenia,2015,2.21611
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2022,0.61479
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2021,0.6139
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2020,0.60296
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2019,0.61304
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2018,0.68586
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2017,0.76257
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2016,0.74992
GB.XPD.RSDV.GD.ZS,ZAF,South Africa,2015,0.73147
GB.XPD.RSDV.GD.ZS,ESP,Spain,2023,1.49362
GB.XPD.RSDV.GD.ZS,ESP,Spain,2022,1.40684
GB.XPD.RSDV.GD.ZS,ESP,Spain,2021,1.39617
GB.XPD.RSDV.GD.ZS,ESP,Spain,2020,1.39637
GB.XPD.RSDV.GD.ZS,ESP,Spain,2019,1.24207
GB.XPD.RSDV.GD.ZS,ESP,Spain,2018,1.23288
GB.XPD.RSDV.GD.ZS,ESP,Spain,2017,1.20198
GB.XPD.RSDV.GD.ZS,ESP,Spain,2016,1.1808
GB.XPD.RSDV.GD.ZS,ESP,Spain,2015,1.21165
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2022,0.10506
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2020,0.11616
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2018,0.11949
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2017,0.11818
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2016,0.12034
GB.XPD.RSDV.GD.ZS,LKA,Sri Lanka,2015,0.10291
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2023,3.59978
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2022,3.47239
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2021,3.41565
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2020,3.50181
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2019,3.39847
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2018,3.34602
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2017,3.39374
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2016,3.25643
GB.XPD.RSDV.GD.ZS,SWE,Sweden,2015,3.24088
GB.XPD.RSDV.GD.ZS,CHE,Switzerland,2023,3.22178
GB.XPD.RSDV.GD.ZS,CHE,Switzerland,2021,3.24862
GB.XPD.RSDV.GD.ZS,CHE,Switzerland,2019,3.14983
GB.XPD.RSDV.GD.ZS,CHE,Switzerland,2017,3.04671
GB.XPD.RSDV.GD.ZS,CHE,Switzerland,2015,3.04577
GB.XPD.RSDV.GD.ZS,SYR,Syrian Arab Republic,2022,0.04217
GB.XPD.RSDV.GD.ZS,SYR,Syrian Arab Republic,2015,0.01942
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2020,0.08969
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2019,0.09367
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2018,0.09401
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2017,0.10957
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2016,0.10622
GB.XPD.RSDV.GD.ZS,TJK,Tajikistan,2015,0.1034
GB.XPD.RSDV.GD.ZS,THA,Thailand,2023,0.93628
GB.XPD.RSDV.GD.ZS,THA,Thailand,2022,1.15902
GB.XPD.RSDV.GD.ZS,THA,Thailand,2021,1.20822
GB.XPD.RSDV.GD.ZS,THA,Thailand,2020,1.32818
GB.XPD.RSDV.GD.ZS,THA,Thailand,2019,1.14317
GB.XPD.RSDV.GD.ZS,THA,Thailand,2018,1.11375
GB.XPD.RSDV.GD.ZS,THA,Thailand,2017,1.00165
GB.XPD.RSDV.GD.ZS,THA,Thailand,2016,0.77829
GB.XPD.RSDV.GD.ZS,THA,Thailand,2015,0.61609
GB.XPD.RSDV.GD.ZS,TGO,Togo,2024,0.22229
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2022,0.05039
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2021,0.05445
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2020,0.06455
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2019,0.06007
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2018,0.08371
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2017,0.08587
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2016,0.08662
GB.XPD.RSDV.GD.ZS,TTO,Trinidad and Tobago,2015,0.08051
GB.XPD.RSDV.GD.ZS,TUN,Tunisia,2019,0.74658
GB.XPD.RSDV.GD.ZS,TUN,Tunisia,2018,0.71645
GB.XPD.RSDV.GD.ZS,TUN,Tunisia,2017,0.69953
GB.XPD.RSDV.GD.ZS,TUN,Tunisia,2016,0.56539
GB.XPD.RSDV.GD.ZS,TUN,Tunisia,2015,0.59413
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2023,1.42224
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2022,1.32342
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2021,1.40209
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2020,1.36748
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2019,1.3196
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2018,1.27093
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2017,1.17632
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2016,1.11979
GB.XPD.RSDV.GD.ZS,TUR,Turkiye,2015,0.96732
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2023,0.09
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2022,0.14
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2021,0.1
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2020,0.13
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2019,0.11
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2018,0.08
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2017,0.09
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2016,0.16
GB.XPD.RSDV.GD.ZS,TKM,Turkmenistan,2015,0.11
GB.XPD.RSDV.GD.ZS,UGA,Uganda,2023,0.4383
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2024,0.36988
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2023,0.32209
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2022,0.32673
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2021,0.38478
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2020,0.40318
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2019,0.43384
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2018,0.47113
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2017,0.44878
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2016,0.48339
GB.XPD.RSDV.GD.ZS,UKR,Ukraine,2015,0.61477
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2021,1.49469
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2020,1.48831
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2019,1.31065
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2018,1.26389
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2016,0.9318
GB.XPD.RSDV.GD.ZS,ARE,United Arab Emirates,2015,0.86569
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2023,2.67614
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2022,2.75224
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2021,2.89968
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2020,2.93993
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2019,2.6707
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2018,2.70889
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2017,2.32602
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2016,2.32051
GB.XPD.RSDV.GD.ZS,GBR,United Kingdom,2015,2.27566
GB.XPD.RSDV.GD.ZS,USA,United States,2023,3.44716
GB.XPD.RSDV.GD.ZS,USA,United States,2022,3.48736
GB.XPD.RSDV.GD.ZS,USA,United States,2021,3.4689
GB.XPD.RSDV.GD.ZS,USA,United States,2020,3.41788
GB.XPD.RSDV.GD.ZS,USA,United States,2019,3.14297
GB.XPD.RSDV.GD.ZS,USA,United States,2018,2.98956
GB.XPD.RSDV.GD.ZS,USA,United States,2017,2.88315
GB.XPD.RSDV.GD.ZS,USA,United States,2016,2.83677
GB.XPD.RSDV.GD.ZS,USA,United States,2015,2.77328
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2023,0.70196
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2022,0.62206
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2021,0.61467
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2020,0.67606
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2019,0.56805
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2018,0.50484
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2017,0.44052
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2016,0.37391
GB.XPD.RSDV.GD.ZS,URY,Uruguay,2015,0.35109
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2024,0.10416
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2023,0.11093
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2022,0.14297
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2021,0.11843
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2020,0.12554
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2019,0.10128
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2018,0.11164
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2017,0.13212
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2016,0.17238
GB.XPD.RSDV.GD.ZS,UZB,Uzbekistan,2015,0.16497
GB.XPD.RSDV.GD.ZS,VNM,Viet Nam,2023,0.41456
GB.XPD.RSDV.GD.ZS,VNM,Viet Nam,2021,0.42494
GB.XPD.RSDV.GD.ZS,VNM,Viet Nam,2019,0.41652
GB.XPD.RSDV.GD.ZS,VNM,Viet Nam,2017,0.41895
GB.XPD.RSDV.GD.ZS,VNM,Viet Nam,2015,0.35629
