dataset,nace,nace_label,indic,indic_label,geo,year,value
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,FR,2022,33386.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,FR,2023,33867.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,FR,2024,33838.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,HU,2021,7490.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,HU,2022,7666.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,HU,2023,6714.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,HU,2024,6657.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IE,2021,2586.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IE,2022,2598.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IE,2023,2595.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IE,2024,2582.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IT,2021,73290.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IT,2022,78542.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IT,2023,79705.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,IT,2024,82671.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,NL,2021,6800.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,NL,2022,6917.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,NL,2023,6811.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,NL,2024,7170.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PL,2021,23573.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PL,2022,22907.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PL,2023,22696.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PL,2024,22890.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PT,2021,10047.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PT,2022,10330.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PT,2023,10514.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,PT,2024,10691.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,RO,2021,5537.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,RO,2022,5838.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,RO,2023,6090.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,RO,2024,6288.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,SE,2021,4026.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,SE,2022,3639.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,SE,2023,3728.0
sbs_ovw_act,M7111,Architectural activities,ENT_NR,Enterprises - number,SE,2024,3833.0
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,AT,2021,615.39
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,AT,2022,625.34
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,AT,2023,673.32
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,AT,2024,633.12
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,BE,2021,949.71
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,BE,2022,916.11
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,BE,2023,826.48
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,BE,2024,988.72
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,CZ,2021,196.45
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,CZ,2022,255.82
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,CZ,2023,285.7
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,CZ,2024,302.55
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DE,2021,4156.36
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DE,2022,5508.37
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DE,2023,5272.89
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DE,2024,2663.37
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DK,2021,134.94
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DK,2022,111.44
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DK,2023,95.0
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,DK,2024,94.43
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EL,2021,123.53
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EL,2022,161.83
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EL,2023,200.16
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EL,2024,236.97
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,ES,2021,1173.32
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,ES,2022,1454.15
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,ES,2023,1557.76
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,ES,2024,1635.01
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EU27_2020,2021,12839.6
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EU27_2020,2022,15200.83
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,EU27_2020,2023,15677.07
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FI,2021,67.42
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FI,2022,56.15
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FI,2023,45.91
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FI,2024,35.31
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FR,2021,939.23
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FR,2022,1007.63
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FR,2023,1131.96
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,FR,2024,1011.79
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,HU,2021,127.46
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,HU,2022,113.14
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,HU,2023,104.65
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,HU,2024,98.33
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IE,2021,291.01
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IE,2022,262.05
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IE,2023,231.39
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IE,2024,453.58
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IT,2021,2615.75
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IT,2022,3178.88
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IT,2023,3644.18
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,IT,2024,3693.56
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,NL,2021,415.44
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,NL,2022,351.9
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,NL,2023,404.16
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,NL,2024,411.64
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PL,2021,343.03
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PL,2022,388.74
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PL,2023,378.55
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PL,2024,445.76
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PT,2021,113.57
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PT,2022,129.63
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PT,2023,144.91
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,PT,2024,162.09
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,RO,2021,119.3
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,RO,2022,192.55
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,RO,2023,198.32
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,RO,2024,102.1
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,SE,2021,153.38
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,SE,2022,117.62
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,SE,2023,65.88
sbs_ovw_act,M7111,Architectural activities,GOS_MEUR,Gross operating surplus - million euro,SE,2024,63.88
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,AT,2021,2176.62
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,AT,2022,2448.97
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,AT,2023,2566.43
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,AT,2024,2540.69
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,BE,2021,3018.04
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,BE,2022,3019.54
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,BE,2023,3563.75
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,BE,2024,3733.53
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,CZ,2021,1129.18
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,CZ,2022,1421.64
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,CZ,2023,1521.22
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,CZ,2024,1502.33
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DE,2021,13591.46
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DE,2022,15039.76
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DE,2023,18166.89
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DE,2024,15080.41
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DK,2021,1173.12
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DK,2022,1260.61
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DK,2023,1269.22
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,DK,2024,1279.67
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EL,2021,442.05
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EL,2022,581.01
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EL,2023,691.12
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EL,2024,783.2
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,ES,2021,3555.17
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,ES,2022,4342.4
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,ES,2023,4680.87
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,ES,2024,4960.22
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EU27_2020,2021,46980.7
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EU27_2020,2022,50677.68
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,EU27_2020,2023,56992.18
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FI,2021,475.48
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FI,2022,475.05
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FI,2023,449.47
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FI,2024,415.22
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FR,2021,6785.53
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FR,2022,7345.01
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FR,2023,7431.48
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,FR,2024,7230.3
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,HU,2021,574.99
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,HU,2022,576.8
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,HU,2023,512.69
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,HU,2024,480.9
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IE,2021,2770.5
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IE,2022,1558.81
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IE,2023,2277.74
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IE,2024,1908.32
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IT,2021,3979.43
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IT,2022,4882.34
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IT,2023,5679.3
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,IT,2024,5563.52
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,NL,2021,1549.74
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,NL,2022,1584.35
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,NL,2023,1644.52
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,NL,2024,1739.37
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PL,2021,2072.64
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PL,2022,2051.63
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PL,2023,2219.2
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PL,2024,2533.15
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PT,2021,555.0
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PT,2022,649.44
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PT,2023,743.99
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,PT,2024,826.49
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,RO,2021,447.86
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,RO,2022,556.19
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,RO,2023,680.13
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,RO,2024,698.71
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,SE,2021,1099.55
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,SE,2022,1099.0
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,SE,2023,929.53
sbs_ovw_act,M7111,Architectural activities,NETTUR_MEUR,Net turnover - million euro,SE,2024,841.55
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,AT,2021,11628.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,AT,2022,11990.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,AT,2023,12260.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,AT,2024,11902.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,BE,2021,3814.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,BE,2022,4275.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,BE,2023,4474.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,BE,2024,4266.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,CZ,2021,7889.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,CZ,2022,8252.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,CZ,2023,7882.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,CZ,2024,7916.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DE,2021,112590.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DE,2022,110853.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DE,2023,99542.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DE,2024,111313.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DK,2021,8074.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DK,2022,8551.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DK,2023,8503.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,DK,2024,8515.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EL,2021,4184.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EL,2022,4760.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EL,2023,4902.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EL,2024,5108.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,ES,2021,18735.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,ES,2022,18745.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,ES,2023,19761.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,ES,2024,23023.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EU27_2020,2021,303285.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EU27_2020,2022,309617.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,EU27_2020,2023,301320.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FI,2021,3762.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FI,2022,3745.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FI,2023,3396.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FI,2024,3048.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FR,2021,38873.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FR,2022,41111.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FR,2023,41432.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,FR,2024,40396.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,HU,2021,4881.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,HU,2022,5045.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,HU,2023,5311.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,HU,2024,5230.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IE,2021,7176.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IE,2022,7847.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IE,2023,7995.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IE,2024,8188.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IT,2021,2954.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IT,2022,3427.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IT,2023,3631.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,IT,2024,3758.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,NL,2021,10484.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,NL,2022,10917.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,NL,2023,10748.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,NL,2024,10799.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PL,2021,19003.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PL,2022,18361.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PL,2023,17695.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PL,2024,17425.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PT,2021,8400.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PT,2022,9260.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PT,2023,9908.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,PT,2024,10533.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,RO,2021,11173.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,RO,2022,11888.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,RO,2023,12689.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,RO,2024,12184.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,SE,2021,8910.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,SE,2022,9391.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,SE,2023,8667.0
sbs_ovw_act,M7111,Architectural activities,SAL_NR,Employees - number,SE,2024,7545.0
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,AT,2021,1747.71
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,AT,2022,1859.32
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,AT,2023,1887.97
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,AT,2024,1890.19
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,BE,2021,3030.54
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,BE,2022,2990.8
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,BE,2023,3533.47
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,BE,2024,3648.87
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,CZ,2021,1139.34
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,CZ,2022,1423.72
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,CZ,2023,1501.6
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,CZ,2024,1497.47
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DE,2021,12437.32
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DE,2022,13746.58
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DE,2023,13473.46
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DE,2024,13108.42
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DK,2021,1173.34
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DK,2022,1260.72
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DK,2023,1269.23
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,DK,2024,1282.01
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,EL,2021,426.17
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,EL,2022,568.26
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,EL,2023,672.86
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,EL,2024,726.99
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,ES,2021,2936.5
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,ES,2022,3691.27
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,ES,2023,3867.4
sbs_ovw_act,M7111,Architectural activities,VAL_OUT_MEUR,Value of output - million euro,ES,2024,4144.76
