dataset,isco08,isco08_label,geo,year,unit,age,sex,value
lfsa_egai2d,OC31,Science and engineering associate professionals,ES,2025,THS_PER,Y15-64,T,514.7
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2015,THS_PER,Y15-64,T,7243.7
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2016,THS_PER,Y15-64,T,7353.5
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2017,THS_PER,Y15-64,T,7498.0
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2018,THS_PER,Y15-64,T,7609.7
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2019,THS_PER,Y15-64,T,7727.9
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2020,THS_PER,Y15-64,T,7497.7
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2021,THS_PER,Y15-64,T,6820.6
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2022,THS_PER,Y15-64,T,6847.5
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2023,THS_PER,Y15-64,T,6908.1
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2024,THS_PER,Y15-64,T,6957.7
lfsa_egai2d,OC31,Science and engineering associate professionals,EU27_2020,2025,THS_PER,Y15-64,T,6917.7
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2015,THS_PER,Y15-64,T,82.5
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2016,THS_PER,Y15-64,T,87.4
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2017,THS_PER,Y15-64,T,89.4
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2018,THS_PER,Y15-64,T,95.2
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2019,THS_PER,Y15-64,T,97.3
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2020,THS_PER,Y15-64,T,97.3
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2021,THS_PER,Y15-64,T,95.3
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2022,THS_PER,Y15-64,T,101.1
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2023,THS_PER,Y15-64,T,102.1
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2024,THS_PER,Y15-64,T,94.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FI,2025,THS_PER,Y15-64,T,91.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2015,THS_PER,Y15-64,T,1539.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2016,THS_PER,Y15-64,T,1531.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2017,THS_PER,Y15-64,T,1543.6
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2018,THS_PER,Y15-64,T,1585.0
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2019,THS_PER,Y15-64,T,1598.2
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2020,THS_PER,Y15-64,T,1538.2
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2021,THS_PER,Y15-64,T,922.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2022,THS_PER,Y15-64,T,921.0
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2023,THS_PER,Y15-64,T,959.8
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2024,THS_PER,Y15-64,T,955.7
lfsa_egai2d,OC31,Science and engineering associate professionals,FR,2025,THS_PER,Y15-64,T,960.0
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2015,THS_PER,Y15-64,T,85.1
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2016,THS_PER,Y15-64,T,85.1
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2017,THS_PER,Y15-64,T,99.4
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2018,THS_PER,Y15-64,T,100.8
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2019,THS_PER,Y15-64,T,113.3
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2020,THS_PER,Y15-64,T,119.7
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2021,THS_PER,Y15-64,T,116.3
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2022,THS_PER,Y15-64,T,120.9
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2023,THS_PER,Y15-64,T,120.4
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2024,THS_PER,Y15-64,T,134.7
lfsa_egai2d,OC31,Science and engineering associate professionals,HU,2025,THS_PER,Y15-64,T,143.2
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2015,THS_PER,Y15-64,T,36.6
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2016,THS_PER,Y15-64,T,39.3
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2017,THS_PER,Y15-64,T,37.5
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2018,THS_PER,Y15-64,T,39.2
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2019,THS_PER,Y15-64,T,35.8
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2020,THS_PER,Y15-64,T,38.3
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2021,THS_PER,Y15-64,T,44.8
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2022,THS_PER,Y15-64,T,44.0
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2023,THS_PER,Y15-64,T,45.1
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2024,THS_PER,Y15-64,T,51.6
lfsa_egai2d,OC31,Science and engineering associate professionals,IE,2025,THS_PER,Y15-64,T,45.9
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2015,THS_PER,Y15-64,T,870.3
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2016,THS_PER,Y15-64,T,901.0
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2017,THS_PER,Y15-64,T,897.9
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2018,THS_PER,Y15-64,T,902.2
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2019,THS_PER,Y15-64,T,885.5
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2020,THS_PER,Y15-64,T,892.7
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2021,THS_PER,Y15-64,T,864.0
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2022,THS_PER,Y15-64,T,895.0
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2023,THS_PER,Y15-64,T,940.0
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2024,THS_PER,Y15-64,T,913.4
lfsa_egai2d,OC31,Science and engineering associate professionals,IT,2025,THS_PER,Y15-64,T,881.9
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2015,THS_PER,Y15-64,T,186.5
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2016,THS_PER,Y15-64,T,199.4
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2017,THS_PER,Y15-64,T,198.3
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2018,THS_PER,Y15-64,T,210.1
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2019,THS_PER,Y15-64,T,213.6
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2020,THS_PER,Y15-64,T,210.4
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2021,THS_PER,Y15-64,T,227.6
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2022,THS_PER,Y15-64,T,243.4
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2023,THS_PER,Y15-64,T,250.2
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2024,THS_PER,Y15-64,T,258.7
lfsa_egai2d,OC31,Science and engineering associate professionals,NL,2025,THS_PER,Y15-64,T,264.4
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2015,THS_PER,Y15-64,T,528.9
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2016,THS_PER,Y15-64,T,570.1
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2017,THS_PER,Y15-64,T,606.5
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2018,THS_PER,Y15-64,T,644.0
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2019,THS_PER,Y15-64,T,624.5
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2020,THS_PER,Y15-64,T,655.8
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2021,THS_PER,Y15-64,T,657.9
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2022,THS_PER,Y15-64,T,649.0
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2023,THS_PER,Y15-64,T,614.7
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2024,THS_PER,Y15-64,T,607.4
lfsa_egai2d,OC31,Science and engineering associate professionals,PL,2025,THS_PER,Y15-64,T,620.8
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2015,THS_PER,Y15-64,T,107.4
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2016,THS_PER,Y15-64,T,112.3
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2017,THS_PER,Y15-64,T,115.2
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2018,THS_PER,Y15-64,T,119.1
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2019,THS_PER,Y15-64,T,127.7
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2020,THS_PER,Y15-64,T,126.7
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2021,THS_PER,Y15-64,T,111.4
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2022,THS_PER,Y15-64,T,106.2
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2023,THS_PER,Y15-64,T,111.4
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2024,THS_PER,Y15-64,T,121.5
lfsa_egai2d,OC31,Science and engineering associate professionals,PT,2025,THS_PER,Y15-64,T,122.8
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2015,THS_PER,Y15-64,T,86.6
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2016,THS_PER,Y15-64,T,96.9
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2017,THS_PER,Y15-64,T,101.6
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2018,THS_PER,Y15-64,T,101.6
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2019,THS_PER,Y15-64,T,106.4
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2020,THS_PER,Y15-64,T,108.3
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2021,THS_PER,Y15-64,T,104.5
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2022,THS_PER,Y15-64,T,97.8
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2023,THS_PER,Y15-64,T,99.0
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2024,THS_PER,Y15-64,T,107.7
lfsa_egai2d,OC31,Science and engineering associate professionals,RO,2025,THS_PER,Y15-64,T,104.0
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2015,THS_PER,Y15-64,T,210.0
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2016,THS_PER,Y15-64,T,222.4
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2017,THS_PER,Y15-64,T,232.1
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2018,THS_PER,Y15-64,T,238.7
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2019,THS_PER,Y15-64,T,253.2
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2020,THS_PER,Y15-64,T,258.8
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2021,THS_PER,Y15-64,T,243.6
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2022,THS_PER,Y15-64,T,244.3
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2023,THS_PER,Y15-64,T,260.7
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2024,THS_PER,Y15-64,T,253.2
lfsa_egai2d,OC31,Science and engineering associate professionals,SE,2025,THS_PER,Y15-64,T,243.2
lfsa_egai2d,OC31,Science and engineering associate professionals,UK,2015,THS_PER,Y15-64,T,476.2
lfsa_egai2d,OC31,Science and engineering associate professionals,UK,2016,THS_PER,Y15-64,T,506.7
lfsa_egai2d,OC31,Science and engineering associate professionals,UK,2017,THS_PER,Y15-64,T,542.2
lfsa_egai2d,OC31,Science and engineering associate professionals,UK,2018,THS_PER,Y15-64,T,555.2
lfsa_egai2d,OC31,Science and engineering associate professionals,UK,2019,THS_PER,Y15-64,T,549.1
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2015,THS_PER,Y15-64,T,76.9
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2016,THS_PER,Y15-64,T,79.6
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2017,THS_PER,Y15-64,T,81.4
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2018,THS_PER,Y15-64,T,86.5
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2019,THS_PER,Y15-64,T,85.8
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2020,THS_PER,Y15-64,T,90.7
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2021,THS_PER,Y15-64,T,96.7
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2022,THS_PER,Y15-64,T,118.6
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2023,THS_PER,Y15-64,T,120.8
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2024,THS_PER,Y15-64,T,128.4
lfsa_egai2d,OC25,Information and communications technology professionals,AT,2025,THS_PER,Y15-64,T,137.1
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2015,THS_PER,Y15-64,T,94.9
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2016,THS_PER,Y15-64,T,102.7
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2017,THS_PER,Y15-64,T,123.8
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2018,THS_PER,Y15-64,T,129.0
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2019,THS_PER,Y15-64,T,132.0
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2020,THS_PER,Y15-64,T,137.9
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2021,THS_PER,Y15-64,T,164.3
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2022,THS_PER,Y15-64,T,174.4
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2023,THS_PER,Y15-64,T,169.8
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2024,THS_PER,Y15-64,T,182.0
lfsa_egai2d,OC25,Information and communications technology professionals,BE,2025,THS_PER,Y15-64,T,184.9
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2015,THS_PER,Y15-64,T,65.7
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2016,THS_PER,Y15-64,T,71.4
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2017,THS_PER,Y15-64,T,71.2
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2018,THS_PER,Y15-64,T,83.2
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2019,THS_PER,Y15-64,T,96.5
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2020,THS_PER,Y15-64,T,104.5
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2021,THS_PER,Y15-64,T,114.0
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2022,THS_PER,Y15-64,T,107.6
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2023,THS_PER,Y15-64,T,114.3
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2024,THS_PER,Y15-64,T,138.3
lfsa_egai2d,OC25,Information and communications technology professionals,CZ,2025,THS_PER,Y15-64,T,144.1
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2015,THS_PER,Y15-64,T,682.2
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2016,THS_PER,Y15-64,T,736.2
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2017,THS_PER,Y15-64,T,773.2
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2018,THS_PER,Y15-64,T,798.1
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2019,THS_PER,Y15-64,T,840.2
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2020,THS_PER,Y15-64,T,883.7
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2021,THS_PER,Y15-64,T,898.5
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2022,THS_PER,Y15-64,T,979.5
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2023,THS_PER,Y15-64,T,1025.7
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2024,THS_PER,Y15-64,T,1100.9
lfsa_egai2d,OC25,Information and communications technology professionals,DE,2025,THS_PER,Y15-64,T,1130.5
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2015,THS_PER,Y15-64,T,63.2
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2016,THS_PER,Y15-64,T,72.8
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2017,THS_PER,Y15-64,T,71.6
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2018,THS_PER,Y15-64,T,73.4
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2019,THS_PER,Y15-64,T,76.7
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2020,THS_PER,Y15-64,T,81.4
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2021,THS_PER,Y15-64,T,88.0
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2022,THS_PER,Y15-64,T,90.6
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2023,THS_PER,Y15-64,T,97.8
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2024,THS_PER,Y15-64,T,100.1
lfsa_egai2d,OC25,Information and communications technology professionals,DK,2025,THS_PER,Y15-64,T,99.4
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2015,THS_PER,Y15-64,T,11.9
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2016,THS_PER,Y15-64,T,13.9
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2017,THS_PER,Y15-64,T,22.2
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2018,THS_PER,Y15-64,T,28.0
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2019,THS_PER,Y15-64,T,27.5
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2020,THS_PER,Y15-64,T,31.0
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2021,THS_PER,Y15-64,T,40.3
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2022,THS_PER,Y15-64,T,43.3
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2023,THS_PER,Y15-64,T,42.3
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2024,THS_PER,Y15-64,T,51.9
lfsa_egai2d,OC25,Information and communications technology professionals,EL,2025,THS_PER,Y15-64,T,59.6
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2015,THS_PER,Y15-64,T,140.6
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2016,THS_PER,Y15-64,T,155.4
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2017,THS_PER,Y15-64,T,180.1
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2018,THS_PER,Y15-64,T,182.5
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2019,THS_PER,Y15-64,T,194.7
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2020,THS_PER,Y15-64,T,202.1
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2021,THS_PER,Y15-64,T,191.7
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2022,THS_PER,Y15-64,T,227.0
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2023,THS_PER,Y15-64,T,246.9
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2024,THS_PER,Y15-64,T,273.8
lfsa_egai2d,OC25,Information and communications technology professionals,ES,2025,THS_PER,Y15-64,T,315.5
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2015,THS_PER,Y15-64,T,2716.1
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2016,THS_PER,Y15-64,T,2902.8
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2017,THS_PER,Y15-64,T,3097.3
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2018,THS_PER,Y15-64,T,3287.7
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2019,THS_PER,Y15-64,T,3579.5
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2020,THS_PER,Y15-64,T,3870.3
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2021,THS_PER,Y15-64,T,4296.8
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2022,THS_PER,Y15-64,T,4610.0
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2023,THS_PER,Y15-64,T,4921.2
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2024,THS_PER,Y15-64,T,5261.3
lfsa_egai2d,OC25,Information and communications technology professionals,EU27_2020,2025,THS_PER,Y15-64,T,5423.0
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2015,THS_PER,Y15-64,T,78.3
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2016,THS_PER,Y15-64,T,83.7
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2017,THS_PER,Y15-64,T,88.7
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2018,THS_PER,Y15-64,T,92.3
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2019,THS_PER,Y15-64,T,94.3
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2020,THS_PER,Y15-64,T,110.1
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2021,THS_PER,Y15-64,T,102.8
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2022,THS_PER,Y15-64,T,108.1
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2023,THS_PER,Y15-64,T,110.1
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2024,THS_PER,Y15-64,T,113.5
lfsa_egai2d,OC25,Information and communications technology professionals,FI,2025,THS_PER,Y15-64,T,110.6
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2015,THS_PER,Y15-64,T,362.5
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2016,THS_PER,Y15-64,T,378.5
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2017,THS_PER,Y15-64,T,420.3
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2018,THS_PER,Y15-64,T,436.1
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2019,THS_PER,Y15-64,T,491.2
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2020,THS_PER,Y15-64,T,538.8
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2021,THS_PER,Y15-64,T,760.1
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2022,THS_PER,Y15-64,T,743.4
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2023,THS_PER,Y15-64,T,820.3
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2024,THS_PER,Y15-64,T,875.5
lfsa_egai2d,OC25,Information and communications technology professionals,FR,2025,THS_PER,Y15-64,T,884.7
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2015,THS_PER,Y15-64,T,54.8
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2016,THS_PER,Y15-64,T,58.2
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2017,THS_PER,Y15-64,T,56.7
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2018,THS_PER,Y15-64,T,64.0
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2019,THS_PER,Y15-64,T,62.7
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2020,THS_PER,Y15-64,T,82.0
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2021,THS_PER,Y15-64,T,97.8
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2022,THS_PER,Y15-64,T,108.9
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2023,THS_PER,Y15-64,T,118.0
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2024,THS_PER,Y15-64,T,126.2
lfsa_egai2d,OC25,Information and communications technology professionals,HU,2025,THS_PER,Y15-64,T,133.2
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2015,THS_PER,Y15-64,T,50.4
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2016,THS_PER,Y15-64,T,59.0
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2017,THS_PER,Y15-64,T,61.3
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2018,THS_PER,Y15-64,T,57.1
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2019,THS_PER,Y15-64,T,62.1
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2020,THS_PER,Y15-64,T,72.8
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2021,THS_PER,Y15-64,T,84.8
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2022,THS_PER,Y15-64,T,89.5
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2023,THS_PER,Y15-64,T,96.0
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2024,THS_PER,Y15-64,T,105.6
lfsa_egai2d,OC25,Information and communications technology professionals,IE,2025,THS_PER,Y15-64,T,110.2
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2015,THS_PER,Y15-64,T,160.2
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2016,THS_PER,Y15-64,T,174.3
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2017,THS_PER,Y15-64,T,182.3
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2018,THS_PER,Y15-64,T,191.7
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2019,THS_PER,Y15-64,T,205.1
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2020,THS_PER,Y15-64,T,209.8
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2021,THS_PER,Y15-64,T,205.7
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2022,THS_PER,Y15-64,T,217.9
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2023,THS_PER,Y15-64,T,233.5
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2024,THS_PER,Y15-64,T,214.7
lfsa_egai2d,OC25,Information and communications technology professionals,IT,2025,THS_PER,Y15-64,T,188.0
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2015,THS_PER,Y15-64,T,264.7
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2016,THS_PER,Y15-64,T,276.7
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2017,THS_PER,Y15-64,T,279.2
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2018,THS_PER,Y15-64,T,302.8
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2019,THS_PER,Y15-64,T,327.4
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2020,THS_PER,Y15-64,T,347.8
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2021,THS_PER,Y15-64,T,420.9
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2022,THS_PER,Y15-64,T,459.4
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2023,THS_PER,Y15-64,T,452.9
